"Gene","Module","GS","GS_pvalue","MM","MM_pvalue","kTotal","kWithin","Module_Trait_Cor","Module_Trait_Pval"
"NIPSNAP3B","brown",0.318248861912816,0.370158775523992,0.60181472615349,0.0656526680469882,57.1350403960877,35.7314110036889,NA,NA
"KHDC4","cyan",-0.318247182574906,0.370161442117137,-0.868713437197893,0.00110597194488546,15.3234534035449,3.93202741552308,NA,NA
"DENR","turquoise",-0.318217380015304,0.370208766695786,0.627168320328748,0.0522757326626913,117.696350214102,72.7006944364366,NA,NA
"METTL22","brown",0.318181805522608,0.370265260661953,-0.365251691771459,0.299342790281903,8.13013156749916,1.43682209252988,NA,NA
"DGCR2","magenta",-0.318097483708682,0.370399184716671,0.835560270332116,0.00260992880994367,80.2030681473557,11.501139606712,NA,NA
"JAM3","yellow",-0.318092886496179,0.370406486925227,0.952405495748742,2.11925188493435e-05,262.780328280551,99.3761036617868,NA,NA
"ABI3BP","green",-0.318062062652186,0.370455449334893,0.926218682688101,0.000118517856406371,167.289246157771,58.6161493690476,NA,NA
"SCLT1","brown",-0.318061702953003,0.37045602072118,-0.596255071623245,0.068858168936134,67.7698613137112,7.34132881299198,NA,NA
"GEM","blue",-0.318016599201931,0.370527672006201,0.891355157795383,0.000533628641134558,453.67114914551,258.692199495476,NA,NA
"ATG12","brown",0.318005632814514,0.370545094116274,0.766270027933322,0.00973939367337555,117.715127882637,96.3811342993108,NA,NA
"PGAP2","lightyellow",0.317917472853194,0.370685167057182,0.831726805322679,0.00284796651998203,36.8936065452998,7.42631019850634,NA,NA
"PDLIM4","turquoise",-0.317789769998762,0.370888114190888,0.646773741595634,0.0432726217957616,106.985115172069,71.3399245250193,NA,NA
"SIRPB2","blue",0.317753430485751,0.370945875493447,0.704004466043899,0.0230634075414295,170.684525614242,74.6958047195572,NA,NA
"CIC","brown",0.317705758614274,0.371021656219657,0.4458197020054,0.196580338223425,24.2615694055512,6.58186737663868,NA,NA
"CACNB2","blue",-0.317659618504131,0.371095009304009,0.830398327961482,0.00293398551419523,257.241418913889,165.834609361897,NA,NA
"FAM200A","red",0.317541556929673,0.371282735077921,0.808377941452375,0.00464768755821284,84.2962446786209,27.7533794960146,NA,NA
"GTF2IP4","red",-0.317361233628294,0.371569551797478,-0.571661301114866,0.0842582088972344,13.8686299753034,1.99528737120439,NA,NA
"NEK1","brown",-0.317216897975627,0.371799206592234,-0.661315892648205,0.0373110894803496,177.224430603445,12.5106133472866,NA,NA
"HSF4","turquoise",0.317095554815912,0.371992331944533,-0.696637445433152,0.0251956409845753,113.288336145698,44.9256459894679,NA,NA
"DNAJA4","turquoise",-0.316878337052288,0.372338171623919,-0.851487774765082,0.00177195418423141,362.592352086067,121.214086846731,NA,NA
"TPRKB","grey",0.316866808927273,0.372356530376271,0.328527441207963,0.35401686823054,6.11855646325148,1.41709388710681,NA,NA
"KLHL3","blue",-0.316843394664981,0.372393819398928,0.809664673242969,0.00453161613489955,343.902559235631,169.093642363477,NA,NA
"ZFR","pink",-0.31671922185628,0.372591605032521,-0.893079822600367,0.0005016224543575,199.078776882092,17.7711941770764,NA,NA
"COX10-DT","darkorange",0.316674271569956,0.372663215791534,0.858820110772332,0.00146059261513866,21.7227267250971,4.35232738405216,NA,NA
"BMS1","black",-0.316667334422802,0.372674268036875,0.902809044825729,0.000346663624677903,172.087054549721,40.0246579124138,NA,NA
"SARAF","turquoise",0.316579260220493,0.372814601710174,0.718966480616818,0.0191214365414761,207.719478382273,111.764572611424,NA,NA
"FASTKD1","turquoise",-0.316451414882914,0.373018351441185,0.900926195016309,0.000373441460724546,466.599104122901,364.252936831189,NA,NA
"SETD5","midnightblue",-0.316317612050948,0.373231654624588,0.886888513682148,0.000623452797890187,70.3210425088368,8.34342307026202,NA,NA
"ZNF432","yellow",-0.316246587803814,0.373344903129339,0.944787862511825,3.80231022950229e-05,160.361032225003,88.132583176907,NA,NA
"DNAJB5","midnightblue",-0.316217406421698,0.373391437899535,0.924388165943619,0.000130429703349301,46.6232867629521,10.2556052609974,NA,NA
"ENSG00000294749","yellow",-0.316166306855493,0.373472931907714,0.959512538033111,1.11944328080762e-05,214.331717160564,100.354311858925,NA,NA
"AP2S1","brown",0.316134739140277,0.373523280745607,0.938618484997203,5.7646704330417e-05,583.393816688809,352.076815355486,NA,NA
"ENSG00000243696","brown",-0.316131668666434,0.373528178167912,-0.825204705911506,0.0032882806493773,146.629892357724,21.3770119066152,NA,NA
"ZNF207","blue",-0.316101723371725,0.373575942735718,0.688911692108358,0.0275729809926054,115.420557479509,57.7057274908854,NA,NA
"WSB1","blue",-0.316080437084909,0.373609897491595,0.861458666521816,0.00135895201657152,416.637326617949,212.511520538986,NA,NA
"ATG16L2","turquoise",0.315971520661931,0.373783659023981,-0.80301671252584,0.00515425880294617,286.751855905818,92.8719533279307,NA,NA
"DOCK6","black",-0.315968422559708,0.373788602213317,0.781575953888471,0.0075781860980715,50.8807332866289,25.142414227851,NA,NA
"IFTAP","blue",-0.315881235301129,0.373927727416187,0.918976897603679,0.000170824324801321,429.898736336251,283.112663098559,NA,NA
"ARK2N","brown",-0.315725984335278,0.374175525490401,-0.737665870893002,0.0148838282827479,139.060180186338,14.4716531406985,NA,NA
"ENSG00000290897","blue",-0.315631621239864,0.374326179207345,0.638779595736709,0.0468068666150183,50.9998687621845,39.1426306764331,NA,NA
"ENSG00000299329","red",0.315307689077046,0.374843574821785,0.877306653446055,0.000852791388553898,81.7977677808848,39.9342278811786,NA,NA
"FZD5","black",0.315233570101194,0.37496200972458,0.75989232994893,0.0107562884235272,393.471527323913,25.1953583245685,NA,NA
"ENSG00000290960","green",-0.31517817019178,0.375050545423164,0.672367566537822,0.0331704862510242,32.0396894393911,10.9300330035173,NA,NA
"SPATS2L","red",-0.31517734576389,0.375051863035569,-0.9077497382752,0.000283101645402851,67.1438068163529,12.6490448928638,NA,NA
"GLI2","brown",0.31516868972016,0.375065697385733,0.892695161540737,0.000508635754424171,234.549549294538,187.503931468263,NA,NA
"KNL1","turquoise",-0.315038149882245,0.375274360576514,0.786449973192453,0.00696816002482171,268.742232607671,208.179535316558,NA,NA
"LINC01088","blue",-0.314970760033325,0.375382103177999,0.946008023259526,3.48237123525966e-05,437.138260608354,298.707488865629,NA,NA
"TSHR-AS1","red",0.314881936224645,0.375524137574393,0.944558247756424,3.86487061625317e-05,138.469702547799,81.3219411521595,NA,NA
"LINC01470","yellow",-0.314861319776487,0.375557108248655,0.979924334257246,6.93676059045631e-07,220.418688568205,116.074378348842,NA,NA
"MTCL2","turquoise",0.314739052568038,0.375752672305117,-0.800028135217665,0.0054531290582447,196.592006290811,75.049241705642,NA,NA
"MECP2","turquoise",0.314736943122252,0.375756046763114,-0.704851564348045,0.0228264840497976,92.1502806713829,36.7246682809923,NA,NA
"PHYH","red",-0.314704050261009,0.375808667053758,-0.748540274454332,0.0127472826260547,34.7237857271834,4.84447617903715,NA,NA
"DDIT3","brown",0.314644241556354,0.375904355206977,0.958891634234423,1.18880942259124e-05,459.784206016746,349.220455165292,NA,NA
"NCF2","pink",0.314479457489271,0.376168055838073,0.912490803386274,0.000230590507581143,102.640059576604,50.9241757508044,NA,NA
"OR14J1","blue",-0.314462174326101,0.376195719010329,0.940787091792477,5.0054749898481e-05,396.994977071018,298.410565124471,NA,NA
"TRA2A","grey",-0.314148599313136,0.376697796303628,-0.0875500691116815,0.809945456147521,14.0607788214186,0.64206892355282,NA,NA
"PIM2","yellow",0.314116482869201,0.376749237802862,-0.899150362682795,0.000400058956845163,36.3954463313864,8.5952321133131,NA,NA
"SLC25A24","turquoise",0.313875249127738,0.377135736741498,0.767553008097562,0.00954333913756657,282.331381513495,140.619906866575,NA,NA
"TBCD","darkgreen",0.31385845082863,0.377162657831777,-0.782048334920908,0.00751746797918878,31.2956081809859,3.2242523432736,NA,NA
"TTC23","blue",-0.313842904893432,0.377187572715176,0.649275779227315,0.0422043748561864,121.605920466892,40.6957901821646,NA,NA
"PPP2R3A","greenyellow",-0.313814893277333,0.377232467916981,0.903779843519153,0.000333421466760778,74.4320632342208,18.8603915284755,NA,NA
"SNAP23","brown",0.313814336852968,0.377233359744476,0.850178517588198,0.00183222377136323,205.152745106782,178.321749969882,NA,NA
"ATRAID","brown",0.313796847341951,0.377261392163138,0.989122147583911,6.04603065439528e-08,543.956993111733,430.078238755683,NA,NA
"LIAS","turquoise",0.313648995055403,0.37749841266835,-0.740603567547593,0.0142837451583794,195.127568395193,57.6551259161315,NA,NA
"ZBTB7A","tan",0.313558653509543,0.377643274294689,-0.933197662329143,8.03337132234272e-05,43.5829964163825,6.84528507711909,NA,NA
"ENSG00000305635","midnightblue",0.313449969349279,0.377817584279568,-0.857774536780162,0.00150235518246644,36.6385166147022,3.9499856756127,NA,NA
"HAUS1","brown",0.313397509554451,0.377901734562991,0.907034763313189,0.000291721629563463,372.160622260675,256.551606383288,NA,NA
"CELSR1","turquoise",0.313387846232448,0.37791723641466,0.808690970511958,0.00461925701409181,297.245504258722,218.84457988715,NA,NA
"VPS35L","pink",0.313384513299639,0.377922583160849,0.890717368822585,0.000545834650323202,192.145205887896,45.4485386871471,NA,NA
"RCBTB2","black",0.313288916971709,0.378075956194546,-0.873071228853758,0.000971597812167609,89.7125547292253,12.4942759237299,NA,NA
"SAV1","blue",-0.313260472013704,0.378121598675186,-0.702160069778637,0.0235851061844174,190.555190883335,20.0729671654928,NA,NA
"RAB3D","pink",-0.313178199965457,0.378253626769549,-0.81856994708377,0.00378433596629826,25.95560670435,8.20559850492148,NA,NA
"FAM106A","blue",-0.313156634225815,0.378288238664996,0.903870800929332,0.000332200089733452,339.990637533353,250.885134482126,NA,NA
"ADA2","blue",0.313135449575591,0.378322240445714,0.763046829637232,0.0102444334409937,274.442073588808,129.557905631172,NA,NA
"PLXNB3","turquoise",0.313072240809873,0.378423700676608,-0.743419984202907,0.0137244959880517,124.964620215928,49.0126883650925,NA,NA
"RBM39","blue",-0.313068727923439,0.378429339815889,0.591320214851886,0.0717875656062129,49.3846071886011,27.5074608100593,NA,NA
"PTPN9","brown",0.313024803876362,0.378499853354624,0.886448956070063,0.000632852224907856,238.205834594166,180.356637977558,NA,NA
"ENSG00000286431","darkorange",0.313016542435728,0.37851311659206,0.948279031222674,2.94057078052989e-05,65.8779524526368,10.2155091991183,NA,NA
"CAV2","magenta",-0.312855533317277,0.378771652427089,0.841989445025494,0.00224339350896545,215.16655416023,19.8327884710095,NA,NA
"RBM4B","greenyellow",0.312825071003027,0.378820576172442,-0.869802802891273,0.0010711879264235,85.2618378496197,6.10742569290289,NA,NA
"MAP3K5","turquoise",-0.312802723428217,0.378856469280119,-0.847912327164476,0.00194003021073089,348.220940372055,117.358137650134,NA,NA
"DIP2A","red",0.312693634895081,0.379031703586596,0.926590651050819,0.000116199127821123,105.395678416079,58.0599241577839,NA,NA
"SLC22A17","red",0.312546496722505,0.379268121884084,0.923667931116083,0.000135350380146335,121.988715095354,60.5047348638005,NA,NA
"GPS1","brown",0.312408246392468,0.37949032528441,0.867002090360271,0.00116226526925361,562.012589162541,235.802987424541,NA,NA
"LAMTOR5-AS1","yellow",-0.312307487616967,0.379652310439236,0.888408349319064,0.000591738008625136,343.535417160548,65.9056833011859,NA,NA
"ESYT1","brown",0.312208990849743,0.379810691829555,0.88212606038028,0.000730898078727484,424.026111284136,222.800590248832,NA,NA
"WDR5B-DT","turquoise",0.312208443258474,0.37981157243899,-0.813942677370967,0.00416059785578829,195.402852791094,85.1889039389678,NA,NA
"FUCA2","brown",0.312171926133518,0.379870299747984,0.943984630428079,4.02448977657508e-05,557.757458784758,354.719121263934,NA,NA
"POLR2J3","turquoise",0.312137414107599,0.379925806521812,-0.83207622766585,0.00282564638429988,174.238809170475,82.9466213908511,NA,NA
"LEPROTL1","brown",0.312078547023041,0.380020493473007,0.97261789254296,2.37959582719288e-06,400.526389886409,344.746666646529,NA,NA
"WNT3","grey",-0.312070237632676,0.38003385995232,0.0543841733963632,0.881385853300593,4.59596995214674,0.867732527392628,NA,NA
"MMADHC","turquoise",-0.311969993011339,0.380195131532928,0.88712987493795,0.000618335185470375,445.178773491861,377.628577766406,NA,NA
"RCL1","salmon",-0.311946719511248,0.380232578279146,0.759908695165564,0.0107535875274581,49.0290702807223,11.9296247125334,NA,NA
"ENSG00000287544","yellow",-0.311934751111697,0.380251835975413,0.962223248355849,8.51239074105145e-06,297.413900200439,105.762438928961,NA,NA
"ZNF496-DT","turquoise",-0.311785293263445,0.38049236065539,-0.765565392230936,0.00984826922635038,183.19028546665,69.7999121268369,NA,NA
"TUT1","blue",0.31175849882216,0.380535489213929,-0.875855384988296,0.000892233100597404,396.795166730798,30.2447660878295,NA,NA
"LAMTOR4","lightyellow",0.311755729339811,0.380539947132596,0.870348315908464,0.00105407182961602,103.247973194593,9.33191304439632,NA,NA
"SPHK2","darkgreen",0.311672107025421,0.380674562483396,0.655595394803201,0.0395853894293035,32.0661139932696,3.01864834832992,NA,NA
"GPATCH2","tan",-0.311647488568818,0.380714197761725,0.872019621223478,0.00100287092264081,34.9109201081584,7.08203861116911,NA,NA
"ARFIP2","turquoise",-0.311600147851219,0.380790421156519,0.706796482682913,0.0222888631367077,140.399928790806,101.732963649348,NA,NA
"TPRG1L","turquoise",-0.311517943192706,0.380922796812734,0.654903114259964,0.039866797284056,136.672969760231,89.2647398074093,NA,NA
"CASC15","blue",-0.311463345605741,0.381010728749428,0.929853797173307,9.72658665674748e-05,442.901310213458,295.13952463558,NA,NA
"PPP1R3G","brown",0.311425295546362,0.381072016003697,0.958016234630891,1.29197370248727e-05,416.660036442377,339.724621197916,NA,NA
"WDR76","red",-0.311347380819165,0.381197528360488,-0.785885421227005,0.00703696805304905,95.5993439889162,9.58038143867508,NA,NA
"MT-RNR2","blue",-0.311294152932216,0.381283284469153,0.750448078776087,0.0123959838850166,134.22577391311,101.258913294498,NA,NA
"C6orf47","brown",0.311272192880692,0.381318667331506,0.868724923432624,0.00110560095530004,189.607563745041,160.996387254847,NA,NA
"HBEGF","brown",0.311223388963054,0.381397307796012,0.679930725319425,0.0305241105384992,65.8585320109396,38.9701711737857,NA,NA
"C16orf46","blue",0.311021227492512,0.381723146320475,0.59413704636719,0.0701057147321701,57.5295901174982,27.5798320896685,NA,NA
"NT5DC1","grey",-0.310982794377688,0.381785107201111,0.0214879479583237,0.953016811484812,17.9800907144829,0.993268936970747,NA,NA
"CYB561D1","grey",0.310950410658724,0.381837319219888,0.615970566603129,0.0579365338403626,10.1704857667192,1.51007171166224,NA,NA
"ABLIM2","yellow",-0.31085922759019,0.381984351733736,0.884291006966777,0.000680506921729015,100.186711129547,62.796487807042,NA,NA
"IGHMBP2","brown",0.310639474953685,0.382338816161049,0.436427860184464,0.207314031396997,31.9898858257133,14.614543257681,NA,NA
"MT-RNR1","blue",-0.310605248010806,0.382394039221079,0.839672475982179,0.00237089140550039,243.198494461738,183.804256537162,NA,NA
"ENSG00000308185","brown",0.310570954050964,0.382449374319041,0.889331474871978,0.000573060620243105,203.215073902741,174.2896075262,NA,NA
"TANGO6","yellow",-0.310511469000053,0.382545365841973,0.741875866502198,0.0140291751183009,44.981309637245,18.1258853500102,NA,NA
"CHST11","darkgreen",0.310461190714967,0.382626509511779,-0.904537070085813,0.000323353301703918,67.3478777421337,4.84061301762401,NA,NA
"PEPD","blue",0.310434691315867,0.382669280037141,-0.923900226867017,0.000133748624354864,521.889419293467,63.1862944231536,NA,NA
"ADGRA2","black",0.31040571864538,0.38271604514226,0.670091180239627,0.0339964929468685,13.7772042514836,6.69600827462253,NA,NA
"PXK","green",-0.310376595238282,0.382763056367403,0.869465398914529,0.00108187504706816,220.726610131679,41.1240452625543,NA,NA
"AIDA","turquoise",-0.310253577306731,0.382961663976722,0.857397194369735,0.00151763753627003,391.510463215014,327.532321928285,NA,NA
"ZNF141","blue",-0.310245275420229,0.382975068858837,0.934795646436447,7.3061899960209e-05,419.678278570997,307.926577726758,NA,NA
"CCNJL","brown",-0.310196452181478,0.383053907356847,-0.834311267313462,0.00268584556887124,42.2139585961916,21.7507719569027,NA,NA
"PRMT7","purple",-0.310183716489133,0.383074473925729,0.844458421711845,0.00211305915700766,29.7673131803364,14.819522440061,NA,NA
"PPP3CB-AS1","turquoise",0.310172154785688,0.383093145114747,-0.815540135192827,0.00402780873940856,222.955853010132,82.6813146659497,NA,NA
"ENSG00000203635","red",0.310160091742496,0.38311262639958,0.939839926750582,5.32731677167647e-05,124.967889899498,70.4682709632796,NA,NA
"USP28","purple",-0.310123037319701,0.383172470690626,0.814784683720304,0.00409022148317359,23.1504354059648,8.51494348631811,NA,NA
"MAN1A2","cyan",-0.310092803810334,0.383221302331295,-0.883829276849765,0.000691034300637218,22.1624311628626,5.94975143346852,NA,NA
"ZNF696","blue",0.310053479284825,0.383284821870396,-0.638812113306975,0.0467921129846887,77.6413361123816,9.76585717796607,NA,NA
"ANAPC10","magenta",-0.310045416347438,0.383297846288037,0.874178697222725,0.000939437669968471,162.580819741076,21.2880060729438,NA,NA
"ENSG00000307175","red",0.310013781684796,0.383348949238478,0.936491534096012,6.58894967152048e-05,117.604687214586,63.9232149978689,NA,NA
"COL4A4","turquoise",-0.309975241442804,0.383411212026364,-0.90302156181844,0.000343732374571567,483.191750222791,163.988473859266,NA,NA
"GLB1","turquoise",0.309931158047026,0.383482435980719,0.843622507425626,0.00215655615635317,369.76776513159,270.043361944075,NA,NA
"HIRA","brown",0.309906993475336,0.383521480549497,0.563671496710745,0.089699617667015,53.3696078543592,14.9901208998981,NA,NA
"ZNF592","grey",0.309891792435741,0.383546043040172,0.288664357628457,0.418585424982202,10.0758490091201,1.51702995104448,NA,NA
"VPS13A","blue",-0.30983993293411,0.383629845622726,0.597165851447566,0.0683261941924308,90.2465718117937,38.6881885584991,NA,NA
"PLSCR4","blue",-0.309828054770313,0.383649041450162,0.904116788880691,0.000328913412925703,407.558485220526,276.638709972534,NA,NA
"KATNBL1","turquoise",-0.309814988388292,0.383670158051327,-0.613543212790923,0.05921476292893,39.3217901289563,13.7705039465583,NA,NA
"CLCN5","brown",0.309731415968625,0.383805232993166,0.688002733925723,0.0278623924302124,158.67168711139,83.244355623823,NA,NA
"ENSG00000278917","red",0.309715098545726,0.383831608934783,0.930348933231438,9.46062200871295e-05,153.38470306,57.4561656164904,NA,NA
"AKAP10","yellow",0.309618170137749,0.383988304975916,-0.928613860606064,0.000104168406674851,222.630446439152,14.743795361922,NA,NA
"MRPS6","green",-0.309479046466719,0.38421326911152,-0.860830106955226,0.0013826836026369,67.5832372996984,18.36673951837,NA,NA
"SLC25A11","brown",0.309336455904568,0.384443905942678,0.958445701552961,1.24056418802758e-05,622.993562221853,393.83470931769,NA,NA
"ENSG00000303745","blue",0.309270590019323,0.384550465234712,-0.500284284676913,0.140851077847904,60.7244559727818,8.43854175789167,NA,NA
"CTSS","turquoise",0.309168924528931,0.384714970194165,-0.83658106554078,0.00254904133184097,309.408486382797,97.2273794312049,NA,NA
"DPP9","turquoise",0.309088760563018,0.384844707721389,0.791538745466489,0.00636931855551387,265.507753060071,177.021759528679,NA,NA
"ZBTB14","cyan",0.3090879881026,0.384845957976665,0.729345981180764,0.0166784123403815,18.7312184931999,3.90388994249243,NA,NA
"NSMCE1","yellow",0.309072854174133,0.38487045318965,-0.763007918742451,0.0102506405731274,222.398375750713,6.70739792987659,NA,NA
"KDM2A","black",0.308974622151475,0.385029466360257,0.831494276444802,0.00286288996939249,257.092410193581,32.9568545216718,NA,NA
"KRTCAP2","brown",0.308950505265199,0.385068510485874,0.781226404208962,0.00762333901395223,479.944065352011,135.819310625771,NA,NA
"SDCBP","green",0.308927243072945,0.385106172729679,0.530236237185345,0.114884191191288,17.3325707345408,6.92596909336785,NA,NA
"DHRS7","cyan",0.308914816679462,0.385126292199464,0.781068294645387,0.00764382520495306,23.5955962459554,4.51674783510646,NA,NA
"STXBP1","turquoise",-0.308863959619531,0.385208639778529,0.85912086063466,0.00144873761952154,402.851524052714,322.410366529516,NA,NA
"RNASE4","red",0.308856975758093,0.38521994869333,0.956408125026699,1.49864552733276e-05,133.885233107193,70.1298605094596,NA,NA
"HECTD2","blue",-0.308709790590538,0.385458322171823,0.739432819967017,0.0145208294787515,214.383020157242,106.373361584657,NA,NA
"SRF","magenta",-0.308708706902388,0.385460077523509,0.801474955633169,0.00530694067678255,68.9027229262366,9.42621266591483,NA,NA
"NR6A1","brown",0.308664259763578,0.385532076092821,0.807748770381013,0.00470520932812009,135.387887362316,106.01733477477,NA,NA
"MUS81","blue",0.308660300530787,0.385538489851461,-0.800687963751137,0.00538610788484107,177.406736950836,27.0748068835207,NA,NA
"FSTL3","black",-0.308608264098124,0.385622791094705,0.884184704480468,0.000682920150095511,79.9726427825183,39.5873110498483,NA,NA
"RPL15","turquoise",-0.308467951654819,0.385850147986283,0.864570338527287,0.00124580103645155,412.607935237413,334.493923968999,NA,NA
"TBC1D2B","turquoise",0.308450808683033,0.385877930273159,-0.870832601384061,0.00103904436353143,259.616652914934,117.698697353224,NA,NA
"SLC2A9","blue",0.308449698522401,0.385879729458113,0.746348114559863,0.0131594817911663,200.210389429703,92.312537389633,NA,NA
"ENSG00000278966","yellow",-0.308363041853883,0.38602018243638,0.926377230154318,0.000117525387762244,192.786726480862,78.099563445125,NA,NA
"LIN54","grey",0.308359115629297,0.386026546643761,0.481612881541338,0.15870819914556,3.88515470688542,1.06092193606941,NA,NA
"NFATC2","pink",0.308342022858037,0.386054253738974,0.922087592952796,0.000146625785570152,145.291719041036,66.3343651896749,NA,NA
"GOT1","turquoise",-0.308310671277764,0.386105076640847,0.896555240664532,0.000441423836044273,462.948612918149,389.787639479262,NA,NA
"NARS1","turquoise",-0.308280403285511,0.386154146068081,0.732601788802573,0.0159591777990346,163.263586479385,128.470445619215,NA,NA
"DIO2","lightgreen",-0.308247635148397,0.386207272066403,-0.850623311482452,0.00181158461549079,19.7767613451044,2.85820796229847,NA,NA
"DPYD","brown",0.30815125075513,0.386363557816194,0.619307193381764,0.0562094060797356,108.415526392242,49.3939150409408,NA,NA
"ENSG00000283738","yellow",-0.308059263998481,0.386512741570665,0.549533445501789,0.0998685550888099,15.2865782444154,6.47602920768365,NA,NA
"HCLS1","blue",0.308020453883435,0.386575692067444,0.731001137531841,0.0163100189023196,235.792011378336,103.890986593797,NA,NA
"ZFTRAF1","brown",0.307922502389965,0.38673459281015,0.98784949767372,9.39741856450207e-08,519.283858241043,414.616713696793,NA,NA
"ENSG00000290569","blue",0.307849934412701,0.386852335908846,0.706096080253058,0.0224814544281771,82.6436402188746,43.9883744199392,NA,NA
"KRI1","lightgreen",-0.307846938864224,0.386857196625205,-0.844410132571447,0.00211555449185692,22.8790866990324,2.09063122638095,NA,NA
"ZNF358","brown",0.307843203958166,0.386863257099196,0.973582541193304,2.06399007380671e-06,444.457699190828,360.509179554286,NA,NA
"MRPS28","brown",0.307821746620326,0.386898075908056,0.91834003971759,0.000176120062559366,457.728123702182,290.494045925753,NA,NA
"NEDD8","brown",0.307783887824796,0.386959513069554,0.940731595094954,5.02392471644156e-05,571.951082237978,352.970765488052,NA,NA
"ENSG00000306402","darkturquoise",0.307743899842122,0.387024410623545,-0.91637390754485,0.000193233685455445,119.853589691055,5.43612527895349,NA,NA
"PRPF38A","turquoise",-0.307730877795549,0.38704554558968,0.687444896165686,0.0280410316720875,121.510205251933,92.7616130522483,NA,NA
"EEF1AKMT2","lightcyan",-0.307716943138699,0.387068162356939,0.933405568326347,7.93585870453857e-05,57.8455157961746,11.6229432464644,NA,NA
"CTPS2","brown",0.307695064031992,0.387103674730215,0.917435117897288,0.000183851614048777,260.12387234283,236.170848386839,NA,NA
"HNRNPH3","tan",-0.307659418413222,0.387161535171424,0.932231189372727,8.49834333001448e-05,133.730925868033,14.7765294608142,NA,NA
"CFAP263","yellow",-0.307633287102447,0.387203954533213,0.77603463324237,0.00831662495557795,40.1621868062973,24.390068368408,NA,NA
"ATP6V1H","brown",0.307575434549574,0.387297875518958,0.685798117848969,0.0285729501744887,94.1769925260035,46.3512256441656,NA,NA
"INPP4B","blue",-0.307545690031498,0.387346168701136,0.731710021992727,0.0161539859854454,101.590548402727,62.0527485443865,NA,NA
"PPFIA4","brown",0.307519946622029,0.387387968049132,0.705535580653544,0.022636399543217,117.704881046124,84.2646421922599,NA,NA
"SSBP4","turquoise",0.307501061887695,0.387418632420875,0.884395743277574,0.000678135345515491,672.04536083262,406.536192159959,NA,NA
"SMARCA5","turquoise",-0.307429341844402,0.38753509967131,0.688353909989213,0.0277503333884126,178.973901954822,94.7694425531077,NA,NA
"LNC-LBCS","yellow",-0.307318391406653,0.387715307270527,0.915107601972757,0.000204884889879729,150.448418078354,79.5511260329852,NA,NA
"ADAM28","pink",0.307271927051068,0.387790787568633,0.909472517289897,0.00026310104324988,130.256796524432,59.5430388925675,NA,NA
"TWF2","blue",0.307209047823322,0.387892944826101,-0.854087038050688,0.00165657273493857,402.076150097563,49.8951579209656,NA,NA
"CNST","darkorange",0.307191068163534,0.387922158033013,0.884650561818282,0.000672390627594299,29.7684307964315,5.56769430144579,NA,NA
"PML","green",-0.307137765306569,0.388008770369307,0.866182179999626,0.00118996083707988,99.6193066919331,33.1768065778405,NA,NA
"CPD","turquoise",-0.307080059439554,0.388102547790379,0.805329677971875,0.00493111815436419,331.46478677289,225.14460338301,NA,NA
"ENSG00000226471","grey60",-0.307023631689007,0.388194258799157,0.757819921019979,0.0111021864135241,15.2337717435355,5.44623344381771,NA,NA
"PSMB9","red",-0.306948843538407,0.388315826856452,-0.809984232500705,0.00450311428444243,15.6172352422514,3.61932667222882,NA,NA
"RASSF3","turquoise",-0.306933048528025,0.388341503993263,-0.868575498834928,0.00111043424078835,391.753538717824,138.967538940787,NA,NA
"FN3KRP","brown",0.306884504940743,0.388420423970244,0.9454556106495,3.62463907871845e-05,525.053109102634,352.390301208877,NA,NA
"USP10","black",-0.306813839832326,0.38853532203948,0.787225942768729,0.00687436521114766,137.992125239015,28.0111172832705,NA,NA
"TRO","blue",-0.306709942451399,0.388704284151504,0.911405819705503,0.0002419152156768,384.530981017571,273.032852188576,NA,NA
"SHMT1","turquoise",0.306705864532574,0.388710916555002,0.759674509207016,0.010792282741971,241.713472688744,164.397918041915,NA,NA
"CD36","pink",0.30669158444532,0.388734142389223,0.927535369822729,0.000110460632557559,113.106771428001,62.173795963668,NA,NA
"ZSCAN29","turquoise",-0.30666458888486,0.388778051133223,-0.510262241733906,0.131836668613684,38.9491743491122,12.1081547749592,NA,NA
"FXR1","turquoise",-0.306653420919523,0.388796216725178,0.900133465799941,0.000385157515818413,482.366622228638,411.567763134363,NA,NA
"STX2","yellow",-0.306453752401005,0.389121063120999,0.882589172157028,0.000719897054664898,95.6222266891766,61.1668780055123,NA,NA
"AURKA","brown",0.306412764212115,0.389187764260351,0.915395229808651,0.000202194254848882,595.371722386279,319.603726668203,NA,NA
"TMA16","turquoise",-0.306381994369566,0.38923784046589,0.736909545524313,0.0150411228277676,169.426987918807,132.572627957428,NA,NA
"ANKRD17","green",-0.306336468564333,0.389311936913234,0.73082894320372,0.0163480783476711,43.9996272540596,17.7574511717903,NA,NA
"PET100","blue",0.306311960420526,0.389351828472943,-0.788761987970097,0.00669134517996848,118.861566635636,17.0129275080874,NA,NA
"NAP1L1","turquoise",-0.306269372699048,0.389421152622627,0.940755074155428,5.01611303137399e-05,620.764905624641,546.409667999112,NA,NA
"MAST4","blue",-0.30623813515408,0.389472004799508,0.833857595499053,0.00271381024864045,300.489989700639,168.913169128533,NA,NA
"BTN2A1","green",0.306205791369062,0.389524661239035,0.766469391702098,0.00970874394591662,66.4682012212796,13.6957776561154,NA,NA
